CUST_ID,BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C10886,2173.621597,200.0,0.0,201.40473500000002,0.083333,0.25,4,8000.0,495.968187,502.76545300000004,0.0,12
C10889,910.0725140000001,18.05,18.05,19.118837,0.083333,0.083333,1,1000.0,233.88670699999997,230.806229,0.0,12
C10893,1827.2003260000001,1325.27,163.61,0.0,0.75,0.0,0,4000.0,666.371943,531.3033740000001,0.0,12
C10894,1029.66874,1448.59,219.59,1070.165399,0.666667,0.166667,2,1200.0,3008.279166,1054.339431,0.083333,12
C10895,993.533549,851.68,851.68,1515.648089,0.833333,0.083333,4,1500.0,1660.242557,512.342306,0.0,12
C10896,3150.679884,0.0,0.0,365.816939,0.0,0.416667,5,3500.0,819.2464809999999,805.478131,0.0,12
C10898,1254.970145,769.34,0.0,2234.780695,0.166667,0.333333,7,7000.0,0.0,,0.0,12
C10899,2174.018945,377.1,199.48,388.84956600000004,0.333333,0.166667,2,2600.0,0.0,,0.0,12
C10900,1076.029456,0.0,0.0,59.571819999999995,0.0,0.083333,2,1200.0,239.407898,363.517186,0.0,12
C10903,1382.310939,0.0,0.0,189.624301,0.0,0.5,6,1500.0,381.09455499999996,462.715637,0.0,12
C10906,1948.4343149999997,324.3,0.0,1468.08356,0.166667,0.166667,4,5000.0,0.0,,0.0,12
C10916,1081.065726,554.85,292.45,952.4249060000001,0.5,0.166667,8,2100.0,1898.82812,382.716751,0.0,12
C10919,1486.051056,716.98,499.92,273.531783,1.0,0.083333,1,1600.0,1477.151065,1306.468855,0.0,12
C10921,2643.39225,965.84,228.05,0.0,1.0,0.0,0,4300.0,771.299727,627.391113,0.0,12
C10923,128.375213,0.0,0.0,1897.551775,0.0,0.083333,2,9500.0,0.0,,0.0,12
C10927,3066.86081,84.65,84.65,0.0,0.75,0.0,0,8000.0,922.9620869999999,711.596731,0.0,12
C10930,53.339006000000005,315.48,315.48,0.0,1.0,0.0,0,1000.0,193.699669,162.729509,0.0,12
C10931,1917.203534,0.0,0.0,84.438672,0.0,0.083333,1,2000.0,468.617347,899.048237,0.0,12
C10932,361.588846,312.69,0.0,370.511697,0.25,0.166667,2,7500.0,867.628724,167.467416,0.0,12
C10935,559.944819,0.0,0.0,1379.5878300000002,0.0,0.166667,3,3000.0,1964.8250420000002,242.677632,0.14285699999999998,12
C10937,1701.2033199999998,302.0,302.0,796.570678,0.5,0.083333,1,2000.0,784.873315,567.761469,0.0,12
C10939,993.662006,348.88,0.0,0.0,0.333333,0.0,0,1200.0,335.62347,255.439979,0.0,12
C10945,1023.323593,253.37,57.0,0.0,0.916667,0.0,0,1200.0,463.95648600000004,250.18798700000002,0.0,12
C10947,1068.434064,27.0,27.0,0.0,0.083333,0.0,0,1200.0,219.69236899999999,310.32899,0.0,12
C10960,634.825209,1478.36,134.91,0.0,0.5,0.0,0,1200.0,1371.998686,336.282655,0.0,12
C10962,1104.960744,45.65,0.0,0.0,0.083333,0.0,0,1200.0,293.890715,448.973668,0.0,12
C10965,914.2222130000001,563.39,163.25,136.50351,0.916667,0.333333,5,900.0,0.0,,0.0,12
C10969,330.273411,53.8,0.0,0.0,0.25,0.0,0,2500.0,429.11289400000004,171.6492,0.0,12
C10978,460.432607,1009.44,150.96,0.0,0.916667,0.0,0,4000.0,1292.401995,221.145007,0.0,12
C10982,1.355556,0.01,0.0,0.0,0.083333,0.0,0,6500.0,0.0,,0.0,12
C10983,1462.2801240000001,516.0,516.0,0.0,1.0,0.0,0,1500.0,752.367432,1009.3816449999999,0.0,12
C10987,1084.291919,270.0,0.0,0.0,0.25,0.0,0,1200.0,371.168672,229.778025,0.0,12
C10988,3908.1049799999996,1238.12,78.82,1799.3165219999998,0.666667,0.25,4,6000.0,1147.443975,870.6108130000001,0.0,12
C10992,192.037218,1000.0,0.0,0.0,0.083333,0.0,0,1500.0,1128.431348,157.31769,0.090909,12
C10993,1493.4402949999999,0.0,0.0,77.328556,0.0,0.25,3,1600.0,455.87274699999995,430.72290300000003,0.0,12
C10995,1295.446588,886.37,0.0,1310.182842,0.333333,0.416667,8,1800.0,2966.291948,493.34997699999997,0.0,12
C10997,1905.101343,455.72,455.72,0.0,1.0,0.0,0,3000.0,576.311637,701.949213,0.0,12
C10999,2872.838687,555.0,555.0,0.0,0.666667,0.0,0,3000.0,1397.027257,1680.543762,0.0,12
C11000,2437.7395100000003,1093.93,398.64,822.700458,1.0,0.166667,4,2900.0,556.2136730000001,1049.416303,0.0,12
C11002,2802.369018,829.15,829.15,476.32939500000003,0.416667,0.083333,1,3000.0,1393.564911,634.196389,0.0,12
C11006,560.4140160000001,99.0,0.0,909.10915,0.083333,0.25,3,1000.0,407.819493,141.935936,0.0,12
C11013,1464.1914800000002,367.94,121.74,0.0,0.583333,0.0,0,1500.0,719.9456769999999,1546.605424,0.0,12
C11014,114.38833000000001,182.0,182.0,0.0,0.333333,0.0,0,1500.0,169.708108,168.97377,0.083333,12
C11017,1368.2885119999999,34.0,34.0,135.178439,0.083333,0.25,3,1600.0,1913.744848,530.3496,0.0,12
C11019,2797.233197,2197.21,1095.45,1824.823395,1.0,0.083333,2,4000.0,0.0,,0.0,12
C11020,1055.53207,170.0,170.0,0.0,0.25,0.0,0,1200.0,229.301004,299.351881,0.0,12
C11026,195.804466,0.0,0.0,477.378737,0.0,0.083333,1,1950.0,550.825801,140.447701,0.1,12
C11030,9.503967999999999,96.62,96.62,0.0,1.0,0.0,0,4500.0,1086.932525,92.217936,0.25,12
C11031,2285.068731,0.0,0.0,1173.310874,0.0,0.166667,5,2500.0,381.672065,1003.265207,0.0,12
C11032,2928.756699,160.92,160.92,319.931964,1.0,0.333333,5,3000.0,1142.847203,1098.479834,0.0,12
C11033,1460.178578,937.96,837.96,0.0,1.0,0.0,0,1500.0,1186.859701,1320.855292,0.0,12
C11034,2022.4693350000002,22.5,22.5,0.0,0.416667,0.0,0,10000.0,2062.495163,435.66218499999997,0.0,12
C11035,1651.127455,720.18,241.65,0.0,0.583333,0.0,0,5000.0,0.0,,0.0,12
C11036,76.483078,69.0,0.0,0.0,0.083333,0.0,0,4500.0,462.226271,100.023175,0.0,12
C11038,3766.072756,64.82,29.86,298.108645,0.25,0.166667,4,4150.0,1019.8497560000001,1260.2627380000001,0.0,12
C11039,1083.0766199999998,0.0,0.0,91.903204,0.0,0.083333,1,1200.0,309.300185,476.830891,0.0,12
C11048,1958.327414,0.0,0.0,39.461591,0.0,0.083333,1,2100.0,404.070285,999.0503769999999,0.0,12
C11049,411.727643,1037.82,0.0,0.0,0.5,0.0,0,6500.0,1461.416883,214.724575,0.1,12
C11057,445.40909400000004,307.11,143.82,0.0,0.833333,0.0,0,1500.0,467.84410199999996,171.370838,0.0,12
C11059,2608.143732,207.68,0.0,189.874314,0.083333,0.083333,1,3000.0,1243.840314,638.6792820000001,0.0,12
C11061,1076.571029,45.65,0.0,48.730841999999996,0.083333,0.083333,1,1200.0,299.78995,374.37777400000004,0.0,12
C11070,4677.242936,125.0,125.0,2406.2299239999998,0.583333,0.5,6,5000.0,1087.866649,1092.737436,0.0,12
C11071,1095.27596,119.0,0.0,54.739913,0.083333,0.25,3,1200.0,365.05305,540.656023,0.0,12
C11073,328.242971,1555.66,531.76,0.0,1.0,0.0,0,3500.0,1052.2759039999999,206.423078,0.0,12
C11074,448.78872800000005,32.38,0.0,545.642707,0.083333,0.083333,2,5000.0,0.0,,0.0,12
C11083,1688.5340780000001,280.0,0.0,49.117804,0.166667,0.083333,1,1800.0,547.982657,664.585302,0.0,12
C11084,1048.0671710000001,0.0,0.0,158.347647,0.0,0.25,3,1200.0,369.895952,281.091657,0.0,12
C11086,554.289791,90.0,0.0,0.0,0.083333,0.0,0,7000.0,414.117463,189.97916899999998,0.0,12
C11091,39.37618,256.5,256.5,0.0,0.75,0.0,0,1200.0,164.37267,131.106729,0.166667,12
C11095,1005.332554,0.0,0.0,19.503826,0.0,0.083333,1,1200.0,347.44673900000004,425.777184,0.0,12
C11099,864.9757050000001,66.7,0.0,75.254745,0.083333,0.083333,1,1000.0,413.167127,240.51731099999998,0.0,12
C11100,2683.746154,130.0,0.0,0.0,0.083333,0.0,0,4500.0,610.42602,891.684832,0.0,12
C11102,1747.1194899999998,285.45,0.0,1429.489972,0.333333,0.416667,7,3000.0,420.862309,389.633098,0.0,12
C11104,601.369472,35.8,0.0,0.0,0.083333,0.0,0,750.0,255.502079,217.074658,0.0,12
C11108,1026.874467,153.96,0.0,0.0,0.083333,0.0,0,8500.0,1676.090994,266.069794,0.090909,12
C11113,206.305547,1594.0,510.0,0.0,0.333333,0.0,0,4500.0,1605.613993,119.213806,0.090909,12
C11116,413.987831,985.79,92.99,0.0,0.5,0.0,0,3000.0,887.885624,176.216309,0.0,12
C11117,1549.600093,0.0,0.0,181.45033,0.0,0.083333,1,5000.0,793.363907,498.013895,0.0,12
C11129,1262.88817,313.02,102.52,1381.6133029999999,0.583333,0.083333,1,1500.0,1960.5193010000003,922.418051,0.0,12
C11130,1850.509525,0.0,0.0,218.731138,0.0,0.416667,5,2000.0,498.43682300000006,401.48809,0.0,12
C11131,3019.8205559999997,1158.28,1158.28,538.2430019999999,0.75,0.333333,4,7500.0,804.815422,980.711635,0.0,12
C11135,451.076499,32.25,32.25,0.0,0.083333,0.0,0,1800.0,0.0,,0.0,12
C11141,510.233775,436.74,0.0,0.0,0.333333,0.0,0,3500.0,484.285337,239.690542,0.0,12
C11142,683.971012,294.0,149.0,281.669381,0.5,0.166667,2,3500.0,1578.37444,174.83612,0.1,12
C11143,703.053063,335.99,335.99,956.578904,0.583333,0.083333,1,7500.0,2300.799763,202.991548,0.25,12
C11150,297.985886,116.18,108.4,0.0,0.416667,0.0,0,1000.0,1178.583629,206.812783,0.083333,12
C11151,1386.020611,0.0,0.0,2168.900998,0.0,0.166667,5,6000.0,1736.1210989999997,450.598141,0.0,12
C11153,417.878821,364.0,0.0,0.0,0.083333,0.0,0,5000.0,1039.551142,211.317636,0.0,12
C11157,857.8431619999999,0.0,0.0,2132.754414,0.0,0.333333,6,7500.0,980.3962369999999,272.696099,0.0,12
C11159,1373.174839,215.0,215.0,0.0,0.25,0.0,0,8500.0,598.012696,319.996667,0.0,12
C11169,952.51575,129.95,0.0,0.0,0.083333,0.0,0,1500.0,1791.01792,500.848096,0.083333,12
C11172,987.584177,0.0,0.0,185.647722,0.0,0.083333,2,1200.0,448.68922000000003,251.520629,0.0,12
C11175,3551.355769,1283.65,554.0,883.345734,0.833333,0.166667,4,5500.0,2244.998109,921.910684,0.0,12
C11176,1306.4364560000001,0.0,0.0,309.560735,0.0,0.25,4,1500.0,349.408692,427.330636,0.0,12
C11178,2847.608209,1399.05,1016.0,0.0,0.75,0.0,0,7500.0,1094.0038279999999,888.8415890000001,0.0,12
C11181,2861.1373989999997,0.0,0.0,265.06559,0.0,0.083333,1,3000.0,752.3654730000001,786.9464370000001,0.0,12
C11187,1931.8217989999998,120.0,0.0,0.0,0.083333,0.0,0,2100.0,476.682076,751.902022,0.0,12
C11190,4550.717686999999,2094.99,737.99,2392.186586,1.0,0.166667,2,7600.0,3172.264416,1091.281356,0.0,12
C11201,269.309231,280.25,280.25,0.0,0.916667,0.0,0,2500.0,176.415802,184.470935,0.0,12
C11203,6.903242999999999,145.01,145.01,0.0,0.75,0.0,0,3000.0,162.930205,66.97684,0.14285699999999998,12
C11205,3222.221884,356.4,0.0,1709.9731239999999,0.166667,0.166667,5,3500.0,835.314447,1171.515143,0.0,12
C11211,1114.122532,348.47,124.16,99.20189,0.583333,0.083333,1,1200.0,631.4929599999999,668.171959,0.0,12
C11212,348.965773,1019.4,575.0,0.0,1.0,0.0,0,1000.0,214.98737599999998,176.525876,0.25,12
C11213,949.259857,0.0,0.0,59.80774,0.0,0.166667,2,1000.0,169.264551,247.985446,0.0,12
C11215,1393.527992,0.0,0.0,1829.2870870000002,0.0,0.083333,1,9000.0,638.403004,783.207678,0.0,12
C11222,1786.707643,0.0,0.0,1835.162486,0.0,0.25,3,3000.0,1612.796944,419.392234,0.0,12
C11223,971.6815650000001,133.31,133.31,148.475392,0.583333,0.166667,2,1000.0,496.15515300000004,716.223809,0.0,12
C11224,3959.912911,0.0,0.0,158.159923,0.0,0.333333,4,4000.0,701.794235,1641.8050039999998,0.0,12
C11228,214.61029399999998,496.0,496.0,0.0,1.0,0.0,0,2500.0,739.051121,187.9353,0.083333,12
C11229,4.620029,59.67,59.67,0.0,0.916667,0.0,0,3000.0,60.665896,67.379671,0.0,12
C11230,32.779456,212.58,52.1,279.524631,0.5,0.416667,5,1500.0,338.58362999999997,115.81103,0.2,12
C11231,2191.369256,1197.2,328.14,0.0,0.666667,0.0,0,4500.0,1643.269684,603.954203,0.0,12
C11238,867.7284710000001,41.07,41.07,0.0,0.25,0.0,0,3000.0,1409.282903,233.78863700000002,0.0,12
C11240,77.273142,963.61,963.61,0.0,0.833333,0.0,0,3500.0,1218.4808449999998,162.68071799999998,0.2,12
C11244,3322.3148899999997,676.0,75.0,0.0,0.5,0.0,0,10000.0,867.587298,753.3958700000001,0.0,12
C11250,1327.775159,534.93,534.93,114.667852,1.0,0.083333,1,1500.0,578.744266,400.735862,0.0,12
C11251,2372.842569,218.0,0.0,0.0,0.333333,0.0,0,6500.0,529.8083230000001,526.403412,0.0,12
C11258,3597.7282090000003,1043.0,1043.0,836.7239519999999,0.583333,0.083333,1,6000.0,1222.771295,913.5801449999999,0.0,12
C11271,2500.029691,1103.5,0.0,804.71643,0.333333,0.25,4,8500.0,617.4718650000001,648.228886,0.0,12
C11274,1037.653522,584.4,584.4,0.0,1.0,0.0,0,1200.0,572.911937,519.80399,0.0,12
C11276,1564.180333,942.22,168.62,397.71148,1.0,0.25,3,2200.0,2852.584209,759.107707,0.0,12
C11277,55.584590000000006,395.05,245.0,0.0,0.416667,0.0,0,5500.0,531.9538,81.36493399999999,0.11111099999999999,12
C11282,1548.224072,696.63,0.0,0.0,0.083333,0.0,0,1800.0,588.329981,918.350562,0.0,12
C11283,1547.154381,0.0,0.0,39.346045000000004,0.0,0.166667,2,1700.0,438.446345,738.273311,0.0,12
C11289,1382.168038,0.0,0.0,190.767997,0.0,0.416667,8,1500.0,598.968477,404.950458,0.0,12
C11292,1222.083116,1492.21,769.3,0.0,1.0,0.0,0,7000.0,1409.156293,287.150626,0.0,12
C11296,1096.949604,227.55,0.0,0.0,0.083333,0.0,0,2500.0,397.83676299999996,352.17312999999996,0.0,12
C11302,25.698926999999998,244.0,244.0,197.3778,1.0,0.083333,1,7000.0,383.150843,92.417583,0.333333,12
C11303,1856.590921,0.0,0.0,2622.293367,0.0,0.333333,7,3000.0,2356.790318,700.5784769999999,0.0,12
C11305,2596.455261,0.0,0.0,1689.7119420000001,0.0,0.083333,1,3000.0,714.50351,818.65483,0.0,12
C11309,12.00682,126.0,126.0,0.0,1.0,0.0,0,3000.0,171.837196,105.32373600000001,0.333333,12
C11314,27.263365000000004,231.0,231.0,0.0,0.916667,0.0,0,5000.0,174.589426,151.412643,0.181818,12
C11318,1727.295159,719.76,93.23,0.0,0.583333,0.0,0,1800.0,724.437944,732.309926,0.0,12
C11320,144.129221,949.59,677.59,0.0,0.5,0.0,0,4000.0,999.7114339999999,121.91279399999999,0.1,12
C11322,1770.072581,0.0,0.0,781.6165589999999,0.0,0.083333,1,2500.0,1390.781416,845.927334,0.0,12
C11324,200.971458,569.68,277.98,0.0,0.333333,0.0,0,4000.0,311.300085,128.751781,0.0,12
C11325,3.5744629999999997,576.0,576.0,0.0,1.0,0.0,0,1000.0,498.788091,,0.0,12
C11329,249.14060099999998,655.94,432.94,0.0,0.75,0.0,0,10500.0,907.604425,200.87882199999999,0.0,12
C11334,1790.7073739999998,1368.0,0.0,2126.381193,0.083333,0.25,7,3500.0,672.6147940000001,979.6831990000001,0.0,12
C11343,2138.185971,45.65,0.0,0.0,0.083333,0.0,0,2500.0,728.8922190000001,755.4610230000001,0.0,12
C11348,1426.870236,0.0,0.0,98.687898,0.0,0.083333,1,1500.0,324.97095,642.629679,0.0,12
C11355,120.964472,0.0,0.0,916.399522,0.0,0.083333,1,1200.0,997.765267,113.24894599999999,0.083333,12
C11358,1094.221693,35.0,0.0,18.804195,0.083333,0.083333,1,1200.0,348.094372,493.967774,0.0,12
C11361,3143.23132,255.08,125.56,0.0,0.416667,0.0,0,5500.0,734.825068,841.5251880000001,0.0,12
C11362,1392.814234,845.51,72.34,0.0,0.416667,0.0,0,1700.0,622.228025,451.616978,0.0,12
C11364,3661.0519759999997,764.0,248.55,1203.317833,0.166667,0.25,3,9000.0,872.2410960000001,985.7845179999999,0.0,12
C11365,910.6824039999999,0.0,0.0,1435.307385,0.0,0.166667,4,1500.0,1687.9782059999998,288.284812,0.083333,12
C11371,1152.710352,1392.0,330.0,0.0,1.0,0.0,0,9500.0,1147.368802,245.51294,0.0,12
C11372,2767.251585,0.0,0.0,993.847669,0.0,0.166667,2,6000.0,790.443616,613.432586,0.0,12
C11373,3013.581545,0.0,0.0,218.09139199999998,0.0,0.5,6,3000.0,729.037137,1307.25605,0.0,12
C11374,363.344239,665.86,430.88,0.0,0.833333,0.0,0,4000.0,1734.8899079999999,232.16473900000003,0.090909,12
C11376,341.456099,2091.44,848.54,0.0,1.0,0.0,0,3000.0,2252.250986,179.459441,0.083333,12
C11381,4359.126852,0.0,0.0,647.542041,0.0,0.333333,4,4500.0,972.4020210000001,1340.320342,0.0,12
C11389,61.976914,401.63,0.0,0.0,0.5,0.0,0,6000.0,806.587482,130.017867,0.2,12
C11391,661.1353230000001,568.81,427.12,618.55338,0.75,0.166667,2,1700.0,239.759567,208.2926,0.0,12
C11392,130.97736899999998,527.0,112.0,0.0,0.416667,0.0,0,7500.0,493.086038,169.34887,0.3,12
C11398,15.730229000000001,163.24,108.24,0.0,1.0,0.0,0,1200.0,179.84412700000001,129.984859,0.166667,12
C11403,4427.994044,1039.49,163.0,621.991582,1.0,0.416667,7,11500.0,1110.44826,1028.1095480000001,0.0,12
C11408,2054.372848,833.28,833.28,0.0,1.0,0.0,0,4000.0,1020.782939,1329.038006,0.0,12
C11410,1438.46998,0.0,0.0,88.409075,0.0,0.083333,1,1500.0,298.435921,366.90327,0.0,12
C11412,746.693629,615.2,615.2,0.0,1.0,0.0,0,1000.0,1693.1231920000002,815.025567,0.083333,12
C11424,4098.215967,0.0,0.0,1665.296793,0.0,0.25,4,7500.0,922.08551,1313.8490470000002,0.0,12
C11425,1916.470203,380.0,380.0,0.0,0.5,0.0,0,8500.0,577.247923,439.33718200000004,0.0,12
C11426,21.639571,191.7,191.7,0.0,0.666667,0.0,0,7000.0,3692.246322,100.894512,0.0,12
C11429,1920.231187,167.08,0.0,132.90266200000002,0.166667,0.166667,2,2300.0,625.532634,472.309554,0.0,12
C11434,198.31396999999998,487.61,0.0,0.0,0.166667,0.0,0,3000.0,90.1719,198.00010600000002,0.0,12
C11437,1376.24407,0.0,0.0,501.20866500000005,0.0,0.25,4,1500.0,685.228947,339.660618,0.0,12
C11439,2837.112414,0.0,0.0,99.965503,0.0,0.083333,1,8000.0,660.781751,803.189729,0.0,12
C11440,931.047119,494.0,50.0,0.0,0.333333,0.0,0,4000.0,415.13939300000004,354.783499,0.0,12
C11442,364.398745,1087.66,526.6,0.0,0.916667,0.0,0,3000.0,763.738703,189.953723,0.0,12
C11443,2135.365916,0.0,0.0,1884.671403,0.0,0.166667,3,3000.0,565.655851,659.678948,0.0,12
C11446,1080.956258,386.78,0.0,2208.4703059999997,0.333333,0.333333,7,2600.0,3078.374295,402.102876,0.090909,12
C11448,584.287125,0.0,0.0,918.1511419999999,0.0,0.083333,2,1000.0,1029.191073,277.371035,0.125,12
C11453,928.666372,0.0,0.0,1148.992175,0.0,0.5,6,1000.0,1374.841601,392.678144,0.0,12
C11455,116.62667900000001,533.99,355.19,0.0,0.916667,0.0,0,4000.0,606.8907379999999,169.514793,0.0,12
C11459,697.525591,462.38,416.73,345.3272,0.5,0.083333,1,1000.0,134.938594,376.70344500000004,0.0,12
C11461,920.9224109999999,1227.93,768.38,0.0,0.916667,0.0,0,8500.0,2219.82375,224.32809100000003,0.0,12
C11466,868.98325,1104.65,0.0,1180.0749369999999,0.416667,0.166667,2,1800.0,1962.562543,579.5544179999999,0.0,12
C11474,112.973151,0.0,0.0,152.483846,0.0,0.083333,1,6000.0,552.9387830000001,207.920808,0.0,12
C11476,1738.5537510000001,0.0,0.0,90.195376,0.0,0.166667,3,1800.0,440.33622,581.499966,0.0,12
C11480,58.949864,2074.57,1076.4,0.0,0.916667,0.0,0,6000.0,1694.490864,138.951551,0.333333,12
C11488,1455.84622,592.82,142.33,433.604875,0.75,0.333333,5,1500.0,1226.999404,546.45889,0.0,12
C11494,556.359504,1111.12,1111.12,0.0,0.833333,0.0,0,2500.0,1248.4045529999999,171.42994,0.0,12
C11496,1.198223,317.02,167.05,0.0,0.916667,0.0,0,6000.0,304.637365,28.51825,0.0,12
C11497,2492.985289,74.5,74.5,751.5968429999999,0.083333,0.333333,7,2500.0,1577.510657,997.74591,0.0,12
C11500,1117.368286,972.38,972.38,0.0,1.0,0.0,0,1900.0,667.0505049999999,538.8357639999999,0.0,12
C11504,965.605202,215.0,0.0,0.0,0.25,0.0,0,1000.0,398.080493,718.175953,0.0,12
C11507,1708.478796,1406.14,413.14,0.0,1.0,0.0,0,6500.0,449.234708,571.97134,0.0,12
C11512,4146.527042000001,178.0,0.0,764.579554,0.083333,0.333333,4,8500.0,911.108606,1571.782709,0.0,12
C11536,2402.800575,0.0,0.0,481.288304,0.0,0.083333,1,7000.0,3590.813278,544.9047860000001,0.0,12
C11539,937.4345189999999,1124.88,39.25,0.0,0.416667,0.0,0,2500.0,993.196174,252.572491,0.0,12
C11543,1695.84301,317.4,252.5,215.13266099999998,0.25,0.333333,4,1800.0,708.699641,1118.084153,0.0,12
C11546,1075.4019119999998,150.0,0.0,0.0,0.083333,0.0,0,1200.0,224.135558,443.646049,0.0,12
C11547,392.992722,508.32,508.32,0.0,1.0,0.0,0,1500.0,168.998137,199.547052,0.0,12
C11550,432.385707,2171.86,1123.58,138.67751,0.833333,0.083333,1,1200.0,1980.2811760000002,195.203093,0.0,12
C11553,632.6794110000001,1363.79,563.79,0.0,0.75,0.0,0,6000.0,2432.980638,219.177144,0.0,12
C11558,26.485924,256.44,256.44,0.0,0.666667,0.0,0,1500.0,235.328971,162.324595,0.166667,12
C11559,950.717606,0.0,0.0,1304.763283,0.0,0.166667,3,1500.0,1441.710359,263.781591,0.0,12
C11562,1229.9388689999998,699.96,287.49,0.0,0.333333,0.0,0,2250.0,1333.446631,240.345071,0.0,12
C11563,1589.41431,118.79,0.0,2176.940929,0.416667,0.166667,5,4000.0,349.53025,487.369259,0.0,12
C11571,903.0316240000001,494.7,494.7,1111.69,0.833333,0.166667,6,1000.0,2210.461973,879.12421,0.0,12
C11577,1981.9293760000003,145.8,145.8,0.0,0.833333,0.0,0,6000.0,2803.9266789999997,467.47772599999996,0.083333,12
C11579,2807.729258,0.0,0.0,109.70851100000002,0.0,0.166667,2,3000.0,616.424424,985.64549,0.0,12
C11580,2613.123168,0.0,0.0,609.316112,0.0,0.166667,3,3000.0,592.143167,1404.749726,0.0,12
C11582,778.475416,353.52,195.52,1183.478018,0.666667,0.416667,9,1500.0,219.32214199999999,278.916478,0.0,12
C11587,1764.520491,100.0,0.0,440.715034,0.083333,0.083333,1,3000.0,3815.758864,466.39620099999996,0.125,12
C11589,2769.6404420000003,738.06,0.0,1273.269924,0.5,0.333333,5,4500.0,740.4530599999999,701.288299,0.0,12
C11591,774.709467,462.0,462.0,864.137815,1.0,0.166667,2,6000.0,703.328852,229.27866400000002,0.0,12
C11592,4533.0661390000005,0.0,0.0,256.722556,0.0,0.083333,1,8000.0,1588.74192,1347.262562,0.0,12
C11594,1101.0856310000001,0.0,0.0,164.836712,0.0,0.166667,2,1200.0,270.956427,345.47934100000003,0.0,12
C11597,1258.079397,1242.46,463.85,1145.724422,1.0,0.416667,8,4500.0,3169.465442,299.254363,0.083333,12
C11598,497.787017,114.54,0.0,1573.646488,0.083333,0.166667,2,1000.0,2060.33172,220.63312799999997,0.166667,12
C11600,843.357393,45.0,0.0,0.0,0.083333,0.0,0,2000.0,304.40860499999997,312.893487,0.0,12
C11602,2945.285382,185.98,130.98,0.0,0.416667,0.0,0,3000.0,1009.97564,1102.79511,0.0,12
C11606,27.832009000000003,366.6,366.6,0.0,1.0,0.0,0,5000.0,364.834065,82.21593299999999,0.25,12
C11607,1247.384513,405.5,267.0,0.0,0.5,0.0,0,6500.0,1131.6077539999999,291.29341800000003,0.0,12
C11608,1052.127315,354.48,354.48,0.0,1.0,0.0,0,1000.0,571.417096,1618.201652,0.0,12
C11609,110.400892,486.72,486.72,0.0,1.0,0.0,0,1000.0,278.441988,207.23206299999998,0.1,12
C11610,3232.346639,0.0,0.0,172.063782,0.0,0.333333,8,3500.0,664.715954,1567.921939,0.0,12
C11613,2332.392373,306.36,306.36,0.0,0.25,0.0,0,7000.0,670.376849,627.343242,0.0,12
C11618,83.004246,726.89,244.38,0.0,0.833333,0.0,0,3000.0,666.2925389999999,179.204296,0.166667,12
C11621,223.818492,1702.42,977.42,0.0,0.916667,0.0,0,7300.0,1913.220366,208.079912,0.25,12
C11623,341.379209,426.92,0.0,36.144056,0.416667,0.083333,1,3000.0,595.6823019999999,176.911112,0.0,12
C11624,103.393689,0.0,0.0,1820.8007149999999,0.0,0.083333,1,3000.0,0.0,,0.0,12
C11626,1033.394656,262.44,262.44,888.9150710000001,0.666667,0.166667,4,2000.0,569.7318280000001,541.2080440000001,0.0,12
C11629,167.35668,288.0,0.0,189.705758,0.083333,0.083333,1,6000.0,292.21387599999997,168.244932,0.0,12
C11632,2650.518784,503.0,375.0,0.0,0.5,0.0,0,3000.0,1229.096798,1327.177817,0.0,12
C11637,2000.797758,1037.5,1037.5,0.0,0.416667,0.0,0,7500.0,1864.6656440000002,450.605909,0.272727,12
C11642,417.84150800000003,311.86,311.86,0.0,0.5,0.0,0,3000.0,802.93759,223.716043,0.0,12
C11648,4060.966003,823.1,416.1,0.0,0.5,0.0,0,11500.0,3347.3287010000004,1220.5291710000001,0.0,12
C11649,2714.595164,666.1,591.1,296.922557,0.916667,0.083333,1,8500.0,2055.474721,661.183131,0.0,12
C11650,1212.812748,397.44,397.44,0.0,1.0,0.0,0,2000.0,1738.449943,283.392145,0.0,12
C11652,694.202818,0.0,0.0,1087.082047,0.0,0.166667,3,1200.0,1721.925721,239.86895800000002,0.14285699999999998,12
C11654,1191.6629070000001,979.92,130.0,0.0,0.75,0.0,0,4350.0,278.328435,470.064242,0.0,12
C11660,799.5184820000001,339.96,339.96,830.316783,1.0,0.25,4,1000.0,361.021723,415.996627,0.0,12
C11668,1728.2759230000001,628.56,628.56,0.0,1.0,0.0,0,6000.0,1217.960916,440.321862,0.0,12
C11676,1563.747179,801.46,200.0,1029.987801,0.583333,0.166667,2,4000.0,2282.161389,532.846119,0.0,12
